,time,FR,ES,PT,GB,IT
296,1980-01-13 08:00:00,0.11707200000000001,0.32165,0.290473,0.28118899999999997,0.152092
297,1980-01-13 09:00:00,0.097731,0.344315,0.296548,0.268726,0.169683
298,1980-01-13 10:00:00,0.081789,0.379302,0.446355,0.24809699999999998,0.183057
299,1980-01-13 11:00:00,0.063765,0.4003,0.46103599999999995,0.237573,0.18026099999999998
300,1980-01-13 12:00:00,0.051864,0.397766,0.46598999999999996,0.228854,0.17219600000000002
301,1980-01-13 13:00:00,0.046478,0.396627,0.49378299999999997,0.224059,0.164656
302,1980-01-13 14:00:00,0.044488,0.39253000000000005,0.519514,0.209377,0.157615
303,1980-01-13 15:00:00,0.048060000000000005,0.40102600000000005,0.510667,0.198987,0.166421
304,1980-01-13 16:00:00,0.058673,0.42582200000000003,0.484862,0.1942,0.186581
305,1980-01-13 17:00:00,0.063264,0.470604,0.515649,0.189633,0.196124
